resource,time,server,queue,capacity,queue_size,system,limit,replication
21_Pediatrician,355.2207619557157,2,1,2,Inf,3,Inf,1
35_Nurse,355.2310758456588,4,0,13,Inf,4,Inf,1
174_Nurse,355.23264731280506,13,0,14,Inf,13,Inf,1
232_GP,355.23911360185593,1,13,1,Inf,14,Inf,1
265_GP,355.2486111858177,8,110,8,Inf,118,Inf,1
234_GP,355.2532454626635,1,1,1,Inf,2,Inf,1
10_GP,355.25626981132524,5,62,5,Inf,67,Inf,1
151_Nurse,355.2574223186821,3,0,10,Inf,3,Inf,1
271_GP,355.261920620045,2,15,2,Inf,17,Inf,1
244_Nurse,355.26226902846247,11,0,18,Inf,11,Inf,1
30_GP,355.2626832782015,10,118,10,Inf,128,Inf,1
33_Nurse,355.2650614148531,3,0,17,Inf,3,Inf,1
142_GP,355.2703161295123,9,74,9,Inf,83,Inf,1
42_GP,355.2725516173947,6,69,6,Inf,75,Inf,1
159_Nurse,355.2754162346449,9,0,17,Inf,9,Inf,1
14_Nurse,355.2763779088855,4,0,8,Inf,4,Inf,1
170_Pediatrician,355.2772198839853,2,0,2,Inf,2,Inf,1
235_GP,355.27818338479847,8,114,8,Inf,122,Inf,1
96_GP,355.2822145156818,9,110,9,Inf,119,Inf,1
236_Nurse,355.2842868174562,8,0,13,Inf,8,Inf,1
22_GP,355.2872458464198,11,91,11,Inf,102,Inf,1
133_Pediatrician,355.28988597448915,2,0,2,Inf,2,Inf,1
20_GP,355.2912119915709,10,127,10,Inf,137,Inf,1
122_Nurse,355.29972676187754,2,0,2,Inf,2,Inf,1
151_Nurse,355.30300826299936,4,0,10,Inf,4,Inf,1
174_Nurse,355.3100564936176,14,0,14,Inf,14,Inf,1
266_GP,355.3136818493961,2,18,2,Inf,20,Inf,1
227_GP,355.31474576331675,3,20,3,Inf,23,Inf,1
164_GP,355.3318368131295,2,6,2,Inf,8,Inf,1
76_GP,355.33377293497324,2,11,2,Inf,13,Inf,1
221_GP,355.33952145371586,3,6,3,Inf,9,Inf,1
4_GP,355.34016157966107,9,124,9,Inf,133,Inf,1
149_Pediatrician,355.35987745254903,0,0,1,Inf,0,Inf,1
236_GP,355.3690562221407,9,113,9,Inf,122,Inf,1
66_GP,355.3725152661196,3,35,3,Inf,38,Inf,1
33_GP,355.3795390063897,11,138,11,Inf,149,Inf,1
145_Pediatrician,355.3803692393513,0,0,1,Inf,0,Inf,1
4_Nurse,355.38346679415554,5,0,10,Inf,5,Inf,1
162_GP,355.3908180778496,13,128,13,Inf,141,Inf,1
250_Pediatrician,355.40732504795767,2,0,2,Inf,2,Inf,1
236_GP,355.413352865394,9,112,9,Inf,121,Inf,1
146_GP,355.41499076536644,4,48,4,Inf,52,Inf,1
30_Nurse,355.4688110528514,5,0,13,Inf,5,Inf,1
112_Nurse,355.47157906461507,6,0,11,Inf,6,Inf,1
250_GP,355.4812506582869,8,69,8,Inf,77,Inf,1
12_GP,355.4852647148073,6,7,6,Inf,13,Inf,1
146_Nurse,355.48749519533834,1,0,4,Inf,1,Inf,1
244_Nurse,355.49781371668274,10,0,18,Inf,10,Inf,1
170_GP,355.5016269847512,8,62,8,Inf,70,Inf,1
144_Nurse,355.5024924098231,3,0,10,Inf,3,Inf,1
276_Nurse,355.51285369321704,2,0,9,Inf,2,Inf,1
35_GP,355.51612092674935,8,71,8,Inf,79,Inf,1
221_Pediatrician,355.5184494657442,1,0,1,Inf,1,Inf,1
4_GP,355.5259307133793,9,123,9,Inf,132,Inf,1
162_Nurse,355.5363397465713,5,0,16,Inf,5,Inf,1
36_Nurse,355.53869810575037,7,0,9,Inf,7,Inf,1
66_Nurse,355.538959056666,1,0,4,Inf,1,Inf,1
167_Nurse,355.54395250976086,1,0,2,Inf,1,Inf,1
162_Pediatrician,355.5506116071345,2,0,3,Inf,2,Inf,1
23_GP,355.55147172249116,6,72,6,Inf,78,Inf,1
269_GP,355.56099557330623,3,8,3,Inf,11,Inf,1
159_Nurse,355.56562937238283,8,0,17,Inf,8,Inf,1
35_Pediatrician,355.572489942424,2,0,2,Inf,2,Inf,1
41_GP,355.5727946504663,8,54,8,Inf,62,Inf,1
174_GP,355.5765148720411,11,98,11,Inf,109,Inf,1
276_GP,355.5820907559246,6,31,6,Inf,37,Inf,1
44_Pediatrician,355.5875239510211,1,0,1,Inf,1,Inf,1
36_Nurse,355.59357380732354,6,0,9,Inf,6,Inf,1
160_Pediatrician,355.59660829129325,0,0,2,Inf,0,Inf,1
29_GP,355.6009900197387,4,26,4,Inf,30,Inf,1
133_Nurse,355.6121060717851,4,0,8,Inf,4,Inf,1
130_GP,355.6135580789518,1,2,1,Inf,3,Inf,1
174_GP,355.62108634444,11,97,11,Inf,108,Inf,1
186_GP,355.6236820232889,2,7,2,Inf,9,Inf,1
9_Nurse,355.63116600271314,6,0,9,Inf,6,Inf,1
133_GP,355.63144616782665,6,66,6,Inf,72,Inf,1
2_GP,355.6402669195086,8,72,8,Inf,80,Inf,1
16_Nurse,355.6448824915769,5,0,15,Inf,5,Inf,1
20_GP,355.64550595823675,10,128,10,Inf,138,Inf,1
15_GP,355.6471065664664,2,35,2,Inf,37,Inf,1
112_Pediatrician,355.65129353666424,2,0,2,Inf,2,Inf,1
68_GP,355.65442040586004,3,20,3,Inf,23,Inf,1
16_Nurse,355.6622996320948,6,0,15,Inf,6,Inf,1
272_GP,355.6631317175925,4,53,4,Inf,57,Inf,1
21_GP,355.6674048824042,6,66,6,Inf,72,Inf,1
163_GP,355.6709279888601,1,1,1,Inf,2,Inf,1
146_GP,355.67117338534445,4,49,4,Inf,53,Inf,1
174_Nurse,355.69177758964634,13,0,14,Inf,13,Inf,1
33_GP,355.6918314797804,11,139,11,Inf,150,Inf,1
22_GP,355.69229080983894,11,90,11,Inf,101,Inf,1
162_Nurse,355.6936117405037,4,0,16,Inf,4,Inf,1
274_GP,355.69523994845895,7,58,7,Inf,65,Inf,1
269_GP,355.6953819002956,3,9,3,Inf,12,Inf,1
4_GP,355.696579227224,9,124,9,Inf,133,Inf,1
81_GP,355.7002945197746,1,12,1,Inf,13,Inf,1
22_GP,355.7104035420343,11,91,11,Inf,102,Inf,1
16_GP,355.7115545227396,12,22,12,Inf,34,Inf,1
53_Nurse,355.71439097758565,0,0,2,Inf,0,Inf,1
30_GP,355.7185243209824,10,119,10,Inf,129,Inf,1
126_Nurse,355.72108648280675,6,0,7,Inf,6,Inf,1
86_Nurse,355.7348539676727,0,0,4,Inf,0,Inf,1
22_Pediatrician,355.7429241467535,2,14,2,Inf,16,Inf,1
86_GP,355.74412538788914,3,17,3,Inf,20,Inf,1
272_Nurse,355.74685629922897,5,0,5,Inf,5,Inf,1
241_GP,355.7469498831779,1,0,1,Inf,1,Inf,1
265_GP,355.749616688471,8,109,8,Inf,117,Inf,1
20_GP,355.74973130222077,10,127,10,Inf,137,Inf,1
164_GP,355.75291177723557,2,7,2,Inf,9,Inf,1
76_Pediatrician,355.75647956611255,0,0,1,Inf,0,Inf,1
123_Pediatrician,355.7609031815082,1,0,1,Inf,1,Inf,1
10_Pediatrician,355.76785372104496,1,2,1,Inf,3,Inf,1
250_Nurse,355.7719195070061,7,0,13,Inf,7,Inf,1
236_Nurse,355.7869292251678,7,0,13,Inf,7,Inf,1
99_GP,355.78842859715223,9,102,9,Inf,111,Inf,1
8_Nurse,355.78938741702586,6,0,13,Inf,6,Inf,1
99_Nurse,355.79879147931933,4,0,12,Inf,4,Inf,1
99_Nurse,355.79981063492596,5,0,12,Inf,5,Inf,1
266_GP,355.8216807246208,2,19,2,Inf,21,Inf,1
9_GP,355.82392725980617,6,68,6,Inf,74,Inf,1
95_Nurse,355.8251011961602,3,0,11,Inf,3,Inf,1
28_GP,355.82680170537026,2,9,2,Inf,11,Inf,1
21_Nurse,355.8268695475061,1,0,7,Inf,1,Inf,1
272_Nurse,355.83667126949877,5,1,5,Inf,6,Inf,1
41_GP,355.8413451863453,8,55,8,Inf,63,Inf,1
213_Nurse,355.84556233137846,2,0,4,Inf,2,Inf,1
140_GP,355.85482958704233,4,48,4,Inf,52,Inf,1
244_Nurse,355.85532541186245,9,0,18,Inf,9,Inf,1
9_Nurse,355.86088637014103,5,0,9,Inf,5,Inf,1
17_GP,355.901399704859,7,25,7,Inf,32,Inf,1
250_Nurse,355.90766010367076,6,0,13,Inf,6,Inf,1
215_GP,355.91579801187453,4,16,4,Inf,20,Inf,1
151_GP,355.9168910002336,7,80,7,Inf,87,Inf,1
258_GP,355.91884251156114,2,22,2,Inf,24,Inf,1
23_GP,355.92361564460623,6,71,6,Inf,77,Inf,1
45_Nurse,355.9252202650532,4,0,5,Inf,4,Inf,1
4_GP,355.9257239047587,9,123,9,Inf,132,Inf,1
185_GP,355.9259570064023,3,11,3,Inf,14,Inf,1
42_GP,355.9303293423727,6,70,6,Inf,76,Inf,1
175_Pediatrician,355.93110021203756,1,0,1,Inf,1,Inf,1
265_GP,355.9373742801356,8,108,8,Inf,116,Inf,1
273_Nurse,355.95508283917,1,0,9,Inf,1,Inf,1
20_Nurse,355.9588339179754,6,0,14,Inf,6,Inf,1
14_GP,355.96063016489916,6,16,6,Inf,22,Inf,1
10_Nurse,355.9706842666492,4,0,9,Inf,4,Inf,1
226_Pediatrician,355.9713758295402,2,0,2,Inf,2,Inf,1
274_GP,355.9727409017782,7,57,7,Inf,64,Inf,1
226_Nurse,355.97729205619544,3,0,7,Inf,3,Inf,1
235_GP,355.9834375977516,8,115,8,Inf,123,Inf,1
35_GP,355.98625859939557,8,70,8,Inf,78,Inf,1
144_Pediatrician,355.98816023403015,2,0,3,Inf,2,Inf,1
51_GP,355.9997672665355,1,0,1,Inf,1,Inf,1
157_GP,356.00073977156995,6,68,6,Inf,74,Inf,1
116_GP,356.0054744121293,3,11,3,Inf,14,Inf,1
162_GP,356.01026939505834,13,127,13,Inf,140,Inf,1
235_GP,356.01523113593703,8,114,8,Inf,122,Inf,1
142_GP,356.02343295235187,9,75,9,Inf,84,Inf,1
5_Pediatrician,356.0250835115743,1,2,1,Inf,3,Inf,1
112_Nurse,356.02772491263846,5,0,11,Inf,5,Inf,1
95_GP,356.0316303737752,8,76,8,Inf,84,Inf,1
2_GP,356.04901183739213,8,71,8,Inf,79,Inf,1
180_GP,356.050446247682,1,1,1,Inf,2,Inf,1
9_GP,356.05539805998785,6,67,6,Inf,73,Inf,1
142_Nurse,356.06080148311224,5,0,12,Inf,5,Inf,1
21_Pediatrician,356.0663097538054,2,2,2,Inf,4,Inf,1
162_GP,356.0666711339346,13,126,13,Inf,139,Inf,1
9_GP,356.0882854554802,6,68,6,Inf,74,Inf,1
19_Nurse,356.0929464796181,5,0,13,Inf,5,Inf,1
162_GP,356.1321856174618,13,127,13,Inf,140,Inf,1
178_GP,356.1460301745683,1,0,1,Inf,1,Inf,1
251_GP,356.1516123544425,1,0,1,Inf,1,Inf,1
222_GP,356.15291974201585,0,0,1,Inf,0,Inf,1
36_Nurse,356.15338336568163,5,0,9,Inf,5,Inf,1
10_Nurse,356.1628382723007,3,0,9,Inf,3,Inf,1
96_Nurse,356.1877299891785,8,0,12,Inf,8,Inf,1
265_Nurse,356.1966806273583,3,0,10,Inf,3,Inf,1
215_GP,356.2076199906532,4,15,4,Inf,19,Inf,1
235_Nurse,356.2131917286106,3,0,10,Inf,3,Inf,1
38_Pediatrician,356.22656892076907,3,1,3,Inf,4,Inf,1
19_Nurse,356.2373442095025,4,0,13,Inf,4,Inf,1
114_GP,356.23741367831826,1,0,1,Inf,1,Inf,1
40_Pediatrician,356.2444799757155,1,0,2,Inf,1,Inf,1
41_GP,356.25262755049374,8,54,8,Inf,62,Inf,1
244_GP,356.27067422921414,11,88,11,Inf,99,Inf,1
113_GP,356.27168647474645,2,11,2,Inf,13,Inf,1
2_GP,356.2721793819219,8,72,8,Inf,80,Inf,1
139_Pediatrician,356.2731224577874,2,0,2,Inf,2,Inf,1
20_GP,356.28331606741995,10,128,10,Inf,138,Inf,1
38_GP,356.28577291499823,6,70,6,Inf,76,Inf,1
159_GP,356.29416341184356,12,121,12,Inf,133,Inf,1
273_GP,356.29772956017405,5,44,5,Inf,49,Inf,1
261_GP,356.301836008206,1,0,1,Inf,1,Inf,1
276_GP,356.31638151593506,6,32,6,Inf,38,Inf,1
22_Nurse,356.3186260869274,4,0,14,Inf,4,Inf,1
257_Nurse,356.3330097310245,3,0,3,Inf,3,Inf,1
139_Nurse,356.3391553266813,3,0,12,Inf,3,Inf,1
250_GP,356.3400789299875,8,68,8,Inf,76,Inf,1
85_Pediatrician,356.3436218770221,1,0,1,Inf,1,Inf,1
20_Nurse,356.35298955309497,5,0,14,Inf,5,Inf,1
32_GP,356.3550220057368,7,48,7,Inf,55,Inf,1
99_GP,356.35812709573656,9,103,9,Inf,112,Inf,1
244_GP,356.3581471891092,11,87,11,Inf,98,Inf,1
187_Pediatrician,356.3605235113466,0,0,1,Inf,0,Inf,1
274_GP,356.3627050817013,7,58,7,Inf,65,Inf,1
159_Nurse,356.36795483923567,7,0,17,Inf,7,Inf,1
4_GP,356.3852471451212,9,122,9,Inf,131,Inf,1
41_GP,356.38629018948274,8,53,8,Inf,61,Inf,1
8_Nurse,356.3958149263635,7,0,13,Inf,7,Inf,1
96_Nurse,356.43246455251085,7,0,12,Inf,7,Inf,1
32_Pediatrician,356.4338916633278,1,5,1,Inf,6,Inf,1
72_GP,356.440078175746,1,14,1,Inf,15,Inf,1
134_GP,356.4608745437139,6,55,6,Inf,61,Inf,1
112_GP,356.4689053595066,8,95,8,Inf,103,Inf,1
250_GP,356.4811237854883,8,69,8,Inf,77,Inf,1
12_GP,356.4928375303726,6,6,6,Inf,12,Inf,1
99_GP,356.49472888979625,9,102,9,Inf,111,Inf,1
23_GP,356.5041188768905,6,70,6,Inf,76,Inf,1
2_GP,356.50557930048944,8,71,8,Inf,79,Inf,1
2_GP,356.5093659935519,8,72,8,Inf,80,Inf,1
20_GP,356.5109036431711,10,127,10,Inf,137,Inf,1
199_Pediatrician,356.51603072217694,1,2,1,Inf,3,Inf,1
165_Pediatrician,356.5272630888463,0,0,1,Inf,0,Inf,1
227_GP,356.529458423788,3,19,3,Inf,22,Inf,1
8_GP,356.5309811476618,6,59,6,Inf,65,Inf,1
41_GP,356.54391538817436,8,54,8,Inf,62,Inf,1
33_GP,356.55374155733426,11,138,11,Inf,149,Inf,1
112_Nurse,356.55399605166167,6,0,11,Inf,6,Inf,1
134_GP,356.5572366770357,6,56,6,Inf,62,Inf,1
226_GP,356.56035623978823,6,89,6,Inf,95,Inf,1
20_GP,356.56228688545525,10,128,10,Inf,138,Inf,1
269_Nurse,356.57744504045695,1,0,4,Inf,1,Inf,1
9_GP,356.5860250359401,6,69,6,Inf,75,Inf,1
99_Nurse,356.58807302922395,4,0,12,Inf,4,Inf,1
4_GP,356.59256593789905,9,123,9,Inf,132,Inf,1
244_Nurse,356.615307033062,10,0,18,Inf,10,Inf,1
142_GP,356.63568163712307,9,74,9,Inf,83,Inf,1
221_Nurse,356.6362324822694,3,1,3,Inf,4,Inf,1
117_Pediatrician,356.6367429250355,1,1,1,Inf,2,Inf,1
236_GP,356.639222476814,9,111,9,Inf,120,Inf,1
19_GP,356.656056599306,7,126,7,Inf,133,Inf,1
41_GP,356.6942553129047,8,55,8,Inf,63,Inf,1
12_Nurse,356.7114690877497,7,0,10,Inf,7,Inf,1
250_Pediatrician,356.71294087166143,1,0,2,Inf,1,Inf,1
22_GP,356.7150872051393,11,90,11,Inf,101,Inf,1
112_GP,356.72216083388776,8,96,8,Inf,104,Inf,1
213_Pediatrician,356.7262288432388,0,0,1,Inf,0,Inf,1
10_GP,356.72977345255674,5,61,5,Inf,66,Inf,1
66_Pediatrician,356.7307301426814,0,0,1,Inf,0,Inf,1
235_GP,356.7368279909715,8,115,8,Inf,123,Inf,1
122_GP,356.741041126661,1,12,1,Inf,13,Inf,1
96_GP,356.7499910722897,9,109,9,Inf,118,Inf,1
174_GP,356.75375335748197,11,96,11,Inf,107,Inf,1
159_GP,356.754255030273,12,120,12,Inf,132,Inf,1
11_GP,356.7595758347369,3,45,3,Inf,48,Inf,1
159_GP,356.7606151336804,12,121,12,Inf,133,Inf,1
236_Pediatrician,356.78072654451483,1,0,2,Inf,1,Inf,1
133_GP,356.7942677921639,6,65,6,Inf,71,Inf,1
250_GP,356.8072482012212,8,70,8,Inf,78,Inf,1
274_Pediatrician,356.8119978066534,3,0,3,Inf,3,Inf,1
130_GP,356.813886500895,1,3,1,Inf,4,Inf,1
21_GP,356.8156765073295,6,65,6,Inf,71,Inf,1
71_GP,356.81929625466535,1,0,1,Inf,1,Inf,1
140_GP,356.8277131312065,4,47,4,Inf,51,Inf,1
20_GP,356.8290538145813,10,127,10,Inf,137,Inf,1
41_GP,356.83335171726696,8,54,8,Inf,62,Inf,1
184_GP,356.83894665911794,2,32,2,Inf,34,Inf,1
38_GP,356.8398817162961,6,71,6,Inf,77,Inf,1
95_GP,356.88597733620554,8,77,8,Inf,85,Inf,1
79_GP,356.8930178470671,2,16,2,Inf,18,Inf,1
16_GP,356.89650294916134,12,21,12,Inf,33,Inf,1
273_Nurse,356.9047237560153,2,0,9,Inf,2,Inf,1
8_GP,356.91541904120197,6,58,6,Inf,64,Inf,1
216_GP,356.9317433098331,1,5,1,Inf,6,Inf,1
30_GP,356.9319208758416,10,118,10,Inf,128,Inf,1
265_Pediatrician,356.9385943002999,2,2,2,Inf,4,Inf,1
67_GP,356.9465477624908,1,16,1,Inf,17,Inf,1
21_GP,356.94720055627374,6,64,6,Inf,70,Inf,1
274_GP,356.9504765281454,7,59,7,Inf,66,Inf,1
16_Nurse,356.95251134090665,5,0,15,Inf,5,Inf,1
35_GP,356.96625361737637,8,69,8,Inf,77,Inf,1
250_GP,356.98409894982797,8,69,8,Inf,77,Inf,1
112_Nurse,356.9969885330647,7,0,11,Inf,7,Inf,1
269_GP,356.99937634170055,3,10,3,Inf,13,Inf,1
221_GP,357.0075371162966,3,7,3,Inf,10,Inf,1
112_Pediatrician,357.01122424565256,2,1,2,Inf,3,Inf,1
40_GP,357.01312550059885,6,65,6,Inf,71,Inf,1
170_GP,357.0161782686838,8,61,8,Inf,69,Inf,1
41_Pediatrician,357.017814207478,2,1,2,Inf,3,Inf,1
102_Nurse,357.0228950136106,1,0,3,Inf,1,Inf,1
213_GP,357.03414257566305,3,7,3,Inf,10,Inf,1
33_Nurse,357.0390523178503,4,0,17,Inf,4,Inf,1
121_GP,357.043096818667,3,23,3,Inf,26,Inf,1
2_GP,357.0549070472421,8,71,8,Inf,79,Inf,1
11_Pediatrician,357.05809252239015,1,0,1,Inf,1,Inf,1
276_Nurse,357.05951815936714,3,0,9,Inf,3,Inf,1
22_GP,357.06108961341846,11,89,11,Inf,100,Inf,1
142_GP,357.0630810968578,9,75,9,Inf,84,Inf,1
142_GP,357.0682940259576,9,76,9,Inf,85,Inf,1
159_GP,357.0751135284081,12,122,12,Inf,134,Inf,1
32_Nurse,357.08901586632965,2,0,11,Inf,2,Inf,1
30_GP,357.0906026987359,10,119,10,Inf,129,Inf,1
19_Nurse,357.10662667639554,5,0,13,Inf,5,Inf,1
30_GP,357.10864767897874,10,120,10,Inf,130,Inf,1
118_GP,357.1199877653271,2,19,2,Inf,21,Inf,1
239_Pediatrician,357.1365584897723,1,0,1,Inf,1,Inf,1
30_GP,357.1373900771141,10,121,10,Inf,131,Inf,1
14_GP,357.1421577516963,6,15,6,Inf,21,Inf,1
160_Pediatrician,357.16097059194,1,0,2,Inf,1,Inf,1
68_GP,357.16286388225853,3,21,3,Inf,24,Inf,1
53_GP,357.1629309654236,1,10,1,Inf,11,Inf,1
20_GP,357.16491084268165,10,126,10,Inf,136,Inf,1
221_GP,357.1762800263241,3,8,3,Inf,11,Inf,1
172_GP,357.1949949302173,1,16,1,Inf,17,Inf,1
22_Nurse,357.1963419020176,5,0,14,Inf,5,Inf,1
102_GP,357.2035144210062,2,18,2,Inf,20,Inf,1
174_Nurse,357.20639729084206,12,0,14,Inf,12,Inf,1
144_Nurse,357.21690919835396,2,0,10,Inf,2,Inf,1
117_GP,357.2345411684364,3,37,3,Inf,40,Inf,1
45_GP,357.2365654823188,3,33,3,Inf,36,Inf,1
95_GP,357.2483048008901,8,76,8,Inf,84,Inf,1
102_GP,357.25964963436127,2,19,2,Inf,21,Inf,1
9_Nurse,357.26085850037634,6,0,9,Inf,6,Inf,1
68_Nurse,357.28457445278764,2,0,5,Inf,2,Inf,1
142_GP,357.28633590903854,9,75,9,Inf,84,Inf,1
20_Pediatrician,357.292085326267,1,0,2,Inf,1,Inf,1
112_GP,357.2989762978855,8,95,8,Inf,103,Inf,1
14_GP,357.3049581374643,6,14,6,Inf,20,Inf,1
168_GP,357.30531498324126,1,0,1,Inf,1,Inf,1
17_GP,357.3066928269525,7,24,7,Inf,31,Inf,1
12_Nurse,357.3126389560692,6,0,10,Inf,6,Inf,1
276_GP,357.3170286067009,6,31,6,Inf,37,Inf,1
21_Nurse,357.3186158342287,2,0,7,Inf,2,Inf,1
96_GP,357.3237650137348,9,108,9,Inf,117,Inf,1
33_GP,357.3391576639897,11,137,11,Inf,148,Inf,1
157_Nurse,357.3430937330807,5,0,9,Inf,5,Inf,1
41_Nurse,357.3493896983564,5,0,9,Inf,5,Inf,1
174_GP,357.35254948391304,11,95,11,Inf,106,Inf,1
257_GP,357.3568973883355,2,13,2,Inf,15,Inf,1
272_Nurse,357.378816798485,5,0,5,Inf,5,Inf,1
81_GP,357.38480540458113,1,13,1,Inf,14,Inf,1
113_GP,357.3853965383023,2,12,2,Inf,14,Inf,1
245_GP,357.40266597589164,1,0,1,Inf,1,Inf,1
151_Pediatrician,357.40455406252295,2,1,2,Inf,3,Inf,1
151_Pediatrician,357.4093985231593,2,2,2,Inf,4,Inf,1
160_GP,357.4311951499382,6,52,6,Inf,58,Inf,1
126_Nurse,357.4489851695577,5,0,7,Inf,5,Inf,1
221_GP,357.4678208991589,3,7,3,Inf,10,Inf,1
142_Pediatrician,357.4853925034404,1,0,2,Inf,1,Inf,1
76_Nurse,357.4916262026009,0,0,2,Inf,0,Inf,1
272_Nurse,357.4920312920585,5,1,5,Inf,6,Inf,1
20_GP,357.5015088915825,10,127,10,Inf,137,Inf,1
111_GP,357.5038921041414,4,31,4,Inf,35,Inf,1
276_Nurse,357.51534865703434,4,0,9,Inf,4,Inf,1
2_GP,357.52358142915034,8,70,8,Inf,78,Inf,1
12_GP,357.5324647407979,6,7,6,Inf,13,Inf,1
30_Nurse,357.5348482467234,6,0,13,Inf,6,Inf,1
199_Pediatrician,357.544457372278,1,3,1,Inf,4,Inf,1
238_Pediatrician,357.5466247648001,1,1,1,Inf,2,Inf,1
33_Nurse,357.5507481303066,5,0,17,Inf,5,Inf,1
236_GP,357.55176953505725,9,112,9,Inf,121,Inf,1
221_Nurse,357.5576825800447,3,0,3,Inf,3,Inf,1
32_GP,357.5582073341186,7,47,7,Inf,54,Inf,1
230_GP,357.5627443799749,1,20,1,Inf,21,Inf,1
145_GP,357.56569486577064,3,26,3,Inf,29,Inf,1
170_Pediatrician,357.5699551728053,1,0,2,Inf,1,Inf,1
205_GP,357.5802109591523,1,2,1,Inf,3,Inf,1
250_GP,357.58495174348354,8,70,8,Inf,78,Inf,1
151_Nurse,357.591342930682,5,0,10,Inf,5,Inf,1
154_Nurse,357.5938481508231,0,0,4,Inf,0,Inf,1
77_Pediatrician,357.6037944853306,1,0,1,Inf,1,Inf,1
159_Nurse,357.6148611101935,6,0,17,Inf,6,Inf,1
174_Nurse,357.6165393722669,11,0,14,Inf,11,Inf,1
112_Nurse,357.6190830243486,6,0,11,Inf,6,Inf,1
28_GP,357.6239727297798,2,10,2,Inf,12,Inf,1
258_Pediatrician,357.6248012948781,1,0,1,Inf,1,Inf,1
40_GP,357.6357967732474,6,66,6,Inf,72,Inf,1
20_GP,357.6437871544702,10,126,10,Inf,136,Inf,1
95_GP,357.65074810478836,8,77,8,Inf,85,Inf,1
236_GP,357.65764349140227,9,113,9,Inf,122,Inf,1
208_GP,357.66891757026315,3,14,3,Inf,17,Inf,1
160_GP,357.67237815458293,6,51,6,Inf,57,Inf,1
184_GP,357.68422837369144,2,33,2,Inf,35,Inf,1
272_GP,357.69489117432386,4,54,4,Inf,58,Inf,1
244_GP,357.6958037400618,11,88,11,Inf,99,Inf,1
95_Nurse,357.7275117812678,4,0,11,Inf,4,Inf,1
133_Nurse,357.72979300210636,3,0,8,Inf,3,Inf,1
151_GP,357.7350474894047,7,81,7,Inf,88,Inf,1
184_Nurse,357.73849894758314,3,0,4,Inf,3,Inf,1
20_GP,357.7500499041692,10,125,10,Inf,135,Inf,1
273_GP,357.7628054169722,5,43,5,Inf,48,Inf,1
24_GP,357.7669274329583,3,4,3,Inf,7,Inf,1
132_GP,357.76773661054085,1,2,1,Inf,3,Inf,1
160_GP,357.77982951141894,6,52,6,Inf,58,Inf,1
2_GP,357.78466497547925,8,71,8,Inf,79,Inf,1
257_Pediatrician,357.7941588079557,1,0,1,Inf,1,Inf,1
238_GP,357.8062849212438,1,0,1,Inf,1,Inf,1
9_GP,357.81119612328126,6,68,6,Inf,74,Inf,1
7_Nurse,357.8290919261053,2,0,2,Inf,2,Inf,1
8_GP,357.8358396096682,6,57,6,Inf,63,Inf,1
116_Pediatrician,357.8393156591794,1,2,1,Inf,3,Inf,1
144_Nurse,357.83959190826863,3,0,10,Inf,3,Inf,1
133_Nurse,357.8442639671266,4,0,8,Inf,4,Inf,1
45_GP,357.844430075769,3,32,3,Inf,35,Inf,1
269_GP,357.8558240408462,3,9,3,Inf,12,Inf,1
20_GP,357.86174156436965,10,124,10,Inf,134,Inf,1
278_GP,357.862658863375,0,0,1,Inf,0,Inf,1
41_Nurse,357.86266793031245,6,0,9,Inf,6,Inf,1
42_Nurse,357.86483727861196,3,0,7,Inf,3,Inf,1
102_Nurse,357.8664982225746,2,0,3,Inf,2,Inf,1
229_GP,357.87435439120446,1,0,2,Inf,1,Inf,1
19_Pediatrician,357.8819062336016,1,0,2,Inf,1,Inf,1
144_Nurse,357.882629474625,4,0,10,Inf,4,Inf,1
126_GP,357.8839526558295,5,63,5,Inf,68,Inf,1
11_Nurse,357.8878955141872,2,0,4,Inf,2,Inf,1
273_Nurse,357.9000305151567,3,0,9,Inf,3,Inf,1
134_GP,357.9003504863615,6,55,6,Inf,61,Inf,1
227_GP,357.910706878008,3,18,3,Inf,21,Inf,1
174_Pediatrician,357.9173904353803,0,0,3,Inf,0,Inf,1
19_GP,357.921924610467,7,125,7,Inf,132,Inf,1
8_GP,357.935578529723,6,58,6,Inf,64,Inf,1
99_GP,357.9453014815226,9,103,9,Inf,112,Inf,1
244_GP,357.96023181235864,11,87,11,Inf,98,Inf,1
201_GP,357.97698313677273,2,17,2,Inf,19,Inf,1
274_GP,357.9863686999306,7,60,7,Inf,67,Inf,1
22_GP,357.99313207156956,11,90,11,Inf,101,Inf,1
170_GP,358.0228516738862,8,62,8,Inf,70,Inf,1
244_Nurse,358.03080066074943,9,0,18,Inf,9,Inf,1
162_GP,358.03537872154266,13,128,13,Inf,141,Inf,1
45_Nurse,358.03834359134044,3,0,5,Inf,3,Inf,1
139_GP,358.0467273359712,9,92,9,Inf,101,Inf,1
159_Pediatrician,358.0489027733024,0,0,3,Inf,0,Inf,1
113_GP,358.0500139016658,2,13,2,Inf,15,Inf,1
99_Nurse,358.0549574215913,3,0,12,Inf,3,Inf,1
162_GP,358.06139899013345,13,127,13,Inf,140,Inf,1
9_Nurse,358.063343348295,5,0,9,Inf,5,Inf,1
33_Nurse,358.07121120393276,6,0,17,Inf,6,Inf,1
184_GP,358.0793689470738,2,34,2,Inf,36,Inf,1
